"cod_cliente","edad_cliente","margen_beneficio","sdo_financiacion","sdo_inversion","sdo_inversion_fuera_bal","sdo_inversion_no_T1","sdo_financiacion_no_T1","imp_domiciliaciones_cargo","imp_cuota_pres_hip","imp_tarj_credito","imp_tarj_debito","imp_domiciliaciones_nom","imp_domiciliaciones_pen","imp_domiciliaciones_desem","sdo_imposiciones_plazo","sdo_fondos_inversion","sdo_plan_pensiones","sdo_seguros_ahorro","sdo_cta_vivienda","sdo_descubierto","sdo_cta_vista","sdo_avales","sdo_pres_hipotecarios","sdo_pres_personales","sdo_valores","imp_movimientos_cargo","imp_movimientos_abono","num_movimientos_cargo","num_movimientos_abono","num_accesos_banca_elec","flag"
"Client66037",60,8.08,0.0,75.51,0.0,75.51,0.0,280.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.51,0.0,0.0,0.0,0.0,-134.44,302.0,4,3,48,"S"
"Client66075",68,8.05,118.84,807.34,0.0,807.34,118.84,287.39,0.0,114.84,627.69,0.0,1065.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.34,0.0,0.0,0.0,0.0,-368.43,0.0,10,0,3,"S"
"Client66117",49,79.62,23364.56,4379.52,0.0,4379.52,23364.56,192.75,0.0,352.0,46.0,904.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4379.52,0.0,0.0,23364.56,74.7,-2504.33,143.87,18,6,0,"S"
"Client66159",61,10.23,544.4,1324.64,0.0,1324.64,544.4,255.53,0.0,1402.0,0.0,0.0,2486.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1324.64,0.0,0.0,0.0,0.0,-259.54,0.0,6,0,0,"S"
"Client66171",67,7.18,265.0,2270.78,0.0,2270.78,265.0,583.23,0.0,252.0,0.0,0.0,2008.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2270.78,0.0,0.0,0.0,0.0,-1592.23,2459.62,8,4,4,"N"
"Client66280",46,16.46,22843.46,1239.23,0.0,1239.23,22843.46,367.9,306.49,3952.0,0.0,604.09,0.0,229.2,0.0,0.0,0.0,0.0,0.0,0.0,1239.23,0.0,21593.06,0.0,0.0,-2368.76,1445.88,20,5,4,"S"
"Client66291",36,5.97,0.0,35.95,0.0,35.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,"S"
"Client66317",57,7.42,0.0,5087.15,0.0,5087.15,0.0,175.01,0.0,0.0,0.0,2117.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5087.15,0.0,0.0,0.0,0.0,-1238.08,2117.73,7,3,6,"N"
"Client66326",57,7.51,21318.39,2515.35,0.0,2515.35,21318.39,377.2,499.73,1702.0,0.0,2993.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2515.35,0.0,20795.89,0.0,0.0,-1660.4,2.02,8,3,0,"S"
"Client66390",58,0.8,7927.45,726.01,0.0,726.01,7927.45,0.0,46.4,90.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.01,0.0,7927.45,0.0,0.0,-160.66,0.0,6,0,6,"N"
"Client66402",55,110.79,49913.0,1000.78,0.0,1000.78,49913.0,769.25,345.79,897.53,0.0,1920.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.78,0.0,46447.74,3427.26,0.0,-283.85,2216.79,10,4,15,"N"
"Client66407",74,2.7,0.0,1568.14,0.0,1684.18,6244.67,169.69,0.0,0.0,68.86,0.0,631.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568.14,0.0,0.0,0.0,0.0,-678.79,631.98,17,3,0,"S"
"Client66501",46,26.25,15477.0,1748.98,0.0,1748.98,15477.0,26.38,157.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1748.98,0.0,15477.0,0.0,0.0,-22.38,0.0,3,0,6,"N"
"Client66564",41,-71.56,107627.28,124.96,0.0,124.96,107627.28,49.22,845.67,204.34,607.55,1040.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.96,0.0,107404.94,0.0,0.0,-600.25,0.0,20,0,12,"S"
"Client66719",53,5.43,12778.16,1308.74,0.0,1308.74,12778.16,131.54,316.41,0.0,122.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.74,0.0,12778.16,0.0,0.0,-42.71,0.0,4,0,0,"N"
"Client66751",31,20.35,1029.38,7267.7,0.0,7267.7,1029.38,273.22,0.0,444.09,0.0,1121.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7267.7,0.0,0.0,587.29,0.0,-500.65,0.0,5,0,0,"S"
"Client66804",62,167.54,52297.47,6.19,1153.13,6.19,52297.47,0.0,514.71,752.0,0.0,1047.22,566.6,0.0,0.0,0.0,1153.73,0.0,0.0,0.0,6.19,0.0,51685.76,0.0,0.0,-830.18,783.76,7,4,0,"S"
"Client66805",48,-81.9,115352.83,1824.48,0.0,1824.48,115352.83,155.96,537.34,0.0,0.0,1325.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824.48,0.0,115273.43,0.0,0.0,-1142.37,1325.82,14,3,0,"N"
"Client66830",64,56.29,10156.12,834.57,33.74,834.57,10156.12,459.53,0.0,0.0,500.95,212.58,1069.56,0.0,0.0,0.0,33.68,0.0,0.0,0.0,834.57,0.0,0.0,10081.12,0.0,-679.56,212.58,7,3,0,"S"
"Client66975",58,21.87,1711.94,137.21,0.0,137.21,1711.94,0.0,0.0,617.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.21,0.0,0.0,576.13,0.0,-1493.76,1150.34,13,6,0,"S"
"Client67010",57,68.0,26718.99,4325.27,2499.33,4325.27,26718.99,233.08,449.51,285.2,125.14,4848.52,0.0,0.0,0.0,0.0,0.0,2404.07,0.0,0.0,4325.27,0.0,25149.9,0.0,0.0,-2518.58,450.24,18,5,3,"S"
"Client67060",45,-14.19,51419.29,13675.83,14904.44,13675.83,51419.29,414.91,621.84,106.0,0.0,4478.78,0.0,0.0,0.0,0.0,0.0,14843.9,0.0,0.0,13675.83,0.0,51065.61,0.0,0.0,-663.77,1238.7,9,4,0,"S"
"Client67077",54,5.15,0.0,195.52,0.0,195.52,0.0,232.13,0.0,0.0,44.61,1017.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.52,0.0,0.0,0.0,0.0,-277.36,1017.2,7,3,3,"N"
"Client67132",45,-14.19,51419.29,13675.83,14904.44,13675.83,51419.29,414.91,621.84,106.0,0.0,4478.78,0.0,0.0,0.0,0.0,0.0,14843.9,0.0,0.0,13675.83,0.0,51065.61,0.0,0.0,-663.77,1238.7,9,4,0,"S"
"Client67154",30,-24.32,109254.49,2615.0,32.43,2615.0,109254.49,538.18,450.21,706.57,0.0,3681.12,0.0,0.0,0.0,0.0,32.95,0.0,0.0,0.0,2615.0,0.0,103459.17,5797.32,0.0,-520.76,0.0,7,0,0,"S"
"Client67204",57,-41.25,61337.99,1618.96,1370.7,1618.96,61337.99,1285.17,474.72,0.0,302.0,2099.06,0.0,0.0,0.0,0.0,1350.03,0.0,0.0,0.0,1618.96,0.0,59752.2,1587.89,0.0,-1204.2,1257.01,7,5,3,"S"
"Client67328",59,86.41,999.13,1630.74,0.0,1630.74,999.13,1070.72,0.0,1868.53,0.0,2382.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630.74,0.0,0.0,0.0,0.0,-1814.87,2425.9,19,4,0,"S"
"Client67358",42,27.38,26088.98,886.29,0.0,886.29,26088.98,123.51,343.73,428.15,0.0,2007.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.29,0.0,24517.28,0.0,0.0,-663.22,2007.62,16,3,0,"S"
"Client67410",71,34.06,0.0,1225.85,0.0,1225.85,0.0,119.84,0.0,0.0,379.02,0.0,1421.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.85,0.0,0.0,0.0,0.0,-398.2,0.0,4,0,0,"N"
"Client67422",65,-30.76,0.0,3584.34,0.0,3584.34,0.0,432.96,0.0,1457.64,0.0,1951.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584.34,0.0,0.0,0.0,0.0,-2046.11,38.0,29,5,0,"S"
"Client67615",48,-33.49,41893.44,1979.29,0.0,1979.29,41893.44,0.0,378.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979.29,0.0,41893.44,0.0,0.0,0.0,502.0,0,4,0,"N"
"Client67709",43,5.74,29203.66,6974.64,0.0,6974.64,29203.66,284.27,250.13,0.0,398.89,1110.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6974.64,0.0,29203.66,0.0,0.0,-912.89,1882.12,12,6,0,"N"
"Client67744",37,-8.87,47678.28,2966.62,0.0,2966.62,47678.28,208.4,275.63,0.0,185.08,502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2966.62,0.0,47678.28,0.0,0.0,-249.14,0.0,8,0,6,"N"
"Client67862",52,211.34,66122.09,2463.92,6512.15,2463.92,66122.09,721.19,511.47,330.22,0.0,2070.61,0.0,0.0,102.0,0.0,6513.41,0.0,0.0,0.0,2363.92,0.0,65784.59,0.0,0.0,-1388.53,3763.34,10,7,6,"N"
"Client67963",74,149.04,677.0,268.22,0.0,268.22,677.0,250.71,0.0,642.0,177.0,0.0,1738.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.22,0.0,0.0,0.0,0.0,-652.09,262.0,6,3,0,"S"
"Client68065",60,51.89,8207.64,2278.51,39157.34,9004.36,8207.64,1669.92,0.0,187.47,752.0,3413.35,0.0,0.0,0.0,0.0,39095.64,0.0,0.0,0.0,2278.51,0.0,0.0,7884.2,0.0,-3081.69,3413.35,28,3,3,"S"
"Client68212",39,12.19,29139.2,4478.07,0.0,4478.07,29139.2,48.48,146.68,42.0,0.0,1390.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4478.07,0.0,29099.2,0.0,0.0,-319.58,1469.53,11,4,6,"N"
"Client68227",36,-137.0,105156.37,5921.28,0.0,5921.28,105156.37,79.12,847.57,762.04,806.89,3645.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5921.28,0.0,104451.33,0.0,0.0,-1254.7,102.0,9,3,17,"S"
"Client68282",65,55.64,4202.0,1367.14,0.0,1367.14,4202.0,0.0,0.0,0.0,0.0,1020.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.14,0.0,0.0,4202.0,0.0,-4398.0,5220.66,7,4,0,"S"
"Client68315",36,47.66,176.0,2531.2,0.0,2531.2,176.0,111.86,0.0,202.0,599.9,1226.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2531.2,0.0,0.0,0.0,0.0,-650.16,0.0,14,0,3,"S"
"Client68367",50,22.33,0.0,14859.17,3718.44,14859.17,0.0,215.03,0.0,466.27,0.0,930.86,0.0,0.0,6002.0,3009.59,712.02,0.0,0.0,0.0,8859.17,0.0,0.0,0.0,0.0,-488.57,0.0,11,0,6,"N"
"Client68486",57,14.79,0.0,1869.25,0.0,1869.25,0.0,134.67,0.0,0.0,0.0,1862.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1869.25,0.0,0.0,0.0,0.0,-1981.95,3723.26,9,4,0,"N"
"Client68494",41,45.99,68321.08,11.81,0.0,11.81,68321.08,368.89,535.94,5.04,1526.55,0.0,0.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,11.81,0.0,66355.21,1179.32,0.0,-2064.72,0.0,53,0,12,"S"
"Client68536",36,12.19,644.64,994.47,0.0,994.47,644.64,757.92,0.0,42.0,597.75,1036.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.47,0.0,0.0,600.64,0.0,-480.28,0.0,8,0,0,"N"
"Client68575",62,21.14,24.32,11940.76,41.77,11940.76,24.32,789.15,0.0,364.32,0.0,1800.84,0.0,0.0,8502.0,0.0,41.87,0.0,0.0,0.0,3440.76,0.0,0.0,0.0,0.0,-3766.14,1800.84,20,3,0,"N"
"Client68653",43,38.56,22584.92,1030.9,0.0,1030.9,22584.92,771.44,263.29,0.0,1067.06,1204.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.9,0.0,22584.92,0.0,0.0,-413.98,1418.17,14,4,6,"N"
"Client68723",66,121.49,43994.16,0.0,0.0,0.0,43994.16,359.53,524.92,0.0,0.0,0.0,572.86,0.0,0.0,0.0,0.0,0.0,0.0,948.31,0.0,0.0,43047.85,0.0,0.0,-1097.06,1285.45,14,7,0,"S"
"Client68758",30,5.46,409.78,11.67,0.0,11.67,409.78,346.36,0.0,669.78,0.0,846.64,0.0,115.6,0.0,0.0,0.0,0.0,0.0,0.0,11.67,0.0,0.0,0.0,0.0,-972.15,778.0,13,4,0,"S"
"Client68812",62,-3.67,0.0,7963.78,53298.55,7963.78,0.0,870.49,0.0,0.0,802.0,2063.36,0.0,0.0,0.0,0.0,53054.94,0.0,0.0,0.0,7963.78,0.0,0.0,0.0,0.0,-2397.54,2063.57,22,4,61,"N"
"Client68873",52,9.95,139.23,0.0,0.0,0.0,139.23,397.16,0.0,0.0,672.0,0.0,1100.27,0.0,0.0,0.0,0.0,0.0,0.0,139.23,0.0,0.0,0.0,0.0,0.0,-1051.34,1100.27,8,4,27,"S"
"Client68909",47,-12.13,20569.18,715.56,0.0,715.56,20569.18,629.41,246.93,0.0,2103.79,1359.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.56,0.0,20387.87,0.0,0.0,-1996.6,2073.05,36,8,0,"S"
"Client68920",40,69.68,19888.07,2926.62,0.0,2926.62,19888.07,106.07,267.69,42.0,610.49,1074.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2926.62,0.0,19888.07,0.0,0.0,-479.91,1074.69,12,3,0,"N"
"Client68934",50,-104.9,158899.22,57120.99,5637.11,57120.99,158899.22,0.0,721.53,902.63,0.0,92.0,0.0,0.0,55502.0,0.0,3081.17,2551.82,0.0,0.0,1620.99,0.0,158899.22,0.0,0.0,0.0,262.0,0,5,15,"N"
"Client69010",71,137.44,0.0,26056.69,0.0,26056.69,0.0,309.2,0.0,0.0,207.28,0.0,1872.08,0.0,21002.0,0.0,0.0,0.0,0.0,0.0,5056.69,0.0,0.0,0.0,0.0,-91624.72,90160.98,14,13,0,"N"
"Client69039",47,28.15,1505.81,0.0,0.0,0.0,1505.81,204.52,0.0,0.0,0.0,1417.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.4,0.0,0.0,0.0,0.0,0.0,-420.75,0.0,7,0,0,"S"
"Client69040",80,2.85,12104.23,1944.27,0.0,1944.27,12104.23,174.98,874.64,0.0,42.0,0.0,968.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.27,0.0,12104.23,0.0,0.0,-913.0,1518.87,4,4,0,"S"
"Client69070",60,14.71,9757.53,10817.58,11752.78,10817.58,9757.53,2325.05,0.0,0.0,2893.26,4378.24,0.0,0.0,0.0,0.0,0.0,11752.78,0.0,0.0,10817.58,0.0,0.0,9576.52,0.0,-3390.75,1504.7,16,5,33,"S"
"Client69108",57,127.77,24880.4,4282.08,0.0,4282.08,24880.4,750.57,0.0,64.92,0.0,3465.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4282.08,0.0,0.0,24817.38,0.0,-255.2,0.0,5,0,3,"S"
"Client69205",68,20.17,0.0,9341.9,0.0,9341.9,0.0,211.11,0.0,0.0,0.0,0.0,634.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9341.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,"N"
"Client69210",57,-33.36,86409.16,124850.7,28148.37,124850.7,86409.16,737.55,669.47,981.02,0.0,2050.55,0.0,0.0,77002.0,7829.88,20094.79,0.0,0.0,0.0,47850.7,0.0,85947.23,0.0,0.0,-1955.31,0.0,23,0,3,"N"
"Client69245",52,18.26,4806.27,9485.97,0.0,9485.97,4806.27,176.2,227.87,0.0,1599.88,2195.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9485.97,0.0,4806.27,0.0,0.0,-1064.45,2.31,10,3,4,"N"
"Client69246",43,0.23,2723.65,1662.64,0.0,1662.64,2723.65,248.99,0.0,344.96,0.0,1533.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1662.64,0.0,0.0,2545.45,0.0,-816.84,367.6,11,5,0,"S"
"Client69331",61,23.85,3239.55,0.0,0.0,0.0,3239.55,0.0,105.82,0.0,0.0,0.0,1558.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3239.55,0.0,0.0,-59998.0,0.0,3,0,15,"N"
"Client69392",66,42.91,58198.14,4804.4,0.0,4804.4,58198.14,52.0,510.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4804.4,0.0,58198.14,0.0,0.0,-692.32,798.25,9,4,0,"N"
"Client69482",38,-140.08,204131.07,10389.21,2574.19,10389.21,204131.07,1684.4,1297.2,34.4,0.0,0.0,0.0,0.0,0.0,0.0,2622.4,0.0,0.0,0.0,10389.21,0.0,203897.27,235.9,0.0,-930.37,802.0,16,4,0,"N"
"Client69484",60,10.41,0.0,1547.14,0.0,1547.14,0.0,218.74,0.0,0.0,0.0,1202.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547.14,0.0,0.0,0.0,0.0,-1205.77,1202.75,13,3,3,"S"
"Client69534",33,44.6,39073.65,1944.27,0.0,1944.27,39073.65,3421.2,391.52,0.0,309.98,1657.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1944.27,0.0,39073.65,0.0,0.0,-3809.2,1657.11,15,3,35,"N"
"Client69692",51,88.74,149111.69,2416.84,0.0,2416.84,149111.69,213.4,1025.13,0.0,0.0,0.0,0.0,0.0,2002.0,0.0,0.0,0.0,0.0,0.0,416.84,0.0,144915.58,3897.2,0.0,-407.84,0.0,7,0,9,"S"
"Client69713",57,31.7,11138.14,4650.97,17422.4,4650.97,11138.14,518.77,294.84,1697.33,0.0,1605.26,0.0,0.0,0.0,0.0,12063.81,5259.2,0.0,0.0,4650.97,0.0,10328.23,0.0,0.0,-1992.83,1605.26,17,3,0,"S"
"Client69724",50,3.95,0.0,2564.44,0.0,2564.44,0.0,215.07,0.0,0.0,402.73,2039.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2564.44,0.0,0.0,0.0,0.0,-889.62,2039.76,10,3,3,"N"
"Client69767",63,5.83,0.0,327.54,0.0,327.54,0.0,51.42,0.0,0.0,0.0,0.0,1116.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.54,0.0,0.0,0.0,0.0,-195.26,52.0,4,3,0,"S"
"Client69836",45,3.93,744.63,1961.6,2926.31,1961.6,744.63,576.51,0.0,131.18,0.0,1925.39,0.0,0.0,0.0,0.0,2905.45,0.0,0.0,0.0,1961.6,0.0,0.0,0.0,0.0,-3086.31,2562.85,16,7,0,"N"
"Client69914",48,52.44,16101.05,95.44,0.0,95.44,16101.05,161.7,0.0,2472.0,0.0,1819.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.44,0.0,0.0,15474.05,0.0,-1146.15,0.0,12,0,0,"S"
"Client69953",34,-140.32,147451.2,990.9,545.89,990.9,147451.2,634.43,515.59,0.0,201.46,401.55,0.0,0.0,0.0,0.0,562.26,0.0,0.0,0.0,990.9,0.0,147254.52,0.0,0.0,-1033.11,1994.94,9,5,0,"S"
"Client70005",49,17.79,55722.78,4483.6,0.0,4483.6,55722.78,1258.27,268.72,1429.54,0.0,2402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4483.6,0.0,46097.42,8685.74,0.0,-3072.78,2202.0,14,4,11,"N"
"Client70206",53,34.64,177.52,3460.98,0.0,3460.98,177.52,315.81,0.0,142.25,1746.03,2692.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3460.98,0.0,0.0,0.0,0.0,-2153.04,2692.45,28,3,0,"S"
"Client70209",52,-16.2,24621.92,412.07,0.0,412.07,24621.92,0.0,191.64,471.7,0.0,1121.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.07,0.0,24252.42,0.0,0.0,-1043.91,1161.47,8,5,0,"N"
"Client70235",51,49.85,2732.9,5042.6,0.0,5042.6,2732.9,332.53,0.0,742.0,0.0,4268.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5042.6,0.0,0.0,2678.9,0.0,-5768.63,10667.84,11,4,0,"S"
"Client70253",33,-99.78,132111.32,644.93,0.0,644.93,132111.32,62.78,524.12,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.93,0.0,131915.87,157.45,0.0,-20.0,0.0,4,0,12,"S"
"Client70271",38,38.17,6848.69,154.2,0.0,154.2,6848.69,537.67,0.0,0.0,206.27,0.0,253.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.2,0.0,0.0,5891.32,0.0,-243.95,487.0,8,3,6,"S"
"Client70293",51,7.61,0.0,7605.96,0.0,7605.96,0.0,224.75,0.0,0.0,0.0,1486.28,1071.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7605.96,0.0,0.0,0.0,0.0,-698.0,1071.96,4,4,5,"N"
"Client70360",31,91.57,81239.13,1322.36,0.0,1322.36,81239.13,287.27,424.27,566.9,0.0,1089.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1322.36,0.0,81044.23,0.0,0.0,-198.0,811.64,4,5,0,"N"
"Client70537",59,53.22,11742.97,195.81,0.0,195.81,11742.97,72.25,0.0,0.0,1192.0,1356.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.81,0.0,0.0,11742.97,0.0,-528.0,1356.32,4,3,0,"S"
"Client70559",61,10.32,0.0,2200.94,0.0,2200.94,0.0,1667.58,0.0,0.0,1262.25,2669.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.94,0.0,0.0,0.0,0.0,-333.65,0.0,6,0,0,"S"
"Client70581",54,29.04,38424.58,1182.7,0.0,1182.7,38424.58,232.08,202.15,0.0,0.0,957.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182.7,0.0,32017.74,6408.84,0.0,-886.83,1383.79,10,4,7,"S"
"Client70615",41,-196.89,178327.04,410.73,0.0,410.73,178327.04,276.58,1074.91,31.79,974.68,2030.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.73,0.0,178071.09,0.0,0.0,-1000.2,0.0,22,0,4,"S"
"Client70669",49,70.53,46109.29,1821.01,0.0,1821.01,46109.29,616.59,852.99,606.33,1895.02,4367.87,0.0,0.0,0.0,0.0,5600.19,0.0,0.0,0.0,1821.01,0.0,33145.4,6750.18,0.0,-3412.94,5063.07,40,6,0,"S"
"Client70876",26,37.35,137.0,121.41,0.0,121.41,137.0,259.93,0.0,137.0,921.31,1242.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.41,0.0,0.0,0.0,0.0,-1368.07,0.0,20,0,0,"S"
"Client70930",39,33.51,7831.11,9.81,0.0,9.81,7831.11,0.0,68.88,402.0,1048.4,1439.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,7198.33,0.0,0.0,-831.9,1439.29,4,3,3,"S"
"Client70965",37,43.44,31622.23,1326.51,0.0,1326.51,31622.23,180.41,264.23,0.0,152.0,1474.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1326.51,0.0,31622.23,0.0,0.0,-358.97,1564.4,6,4,4,"S"
"Client70969",60,57.51,1452.2,0.0,0.0,0.0,1452.2,25.83,0.0,0.0,0.0,1227.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452.2,0.0,-515.56,1227.01,8,3,0,"S"
"Client71071",38,-4.19,27744.37,524.7,0.0,524.7,27744.37,0.0,365.67,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.7,0.0,27744.37,0.0,0.0,-865.14,1294.36,8,4,10,"N"
"Client71113",76,-2.97,0.0,1393.35,0.0,1393.35,0.0,323.28,0.0,0.0,0.0,0.0,936.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1393.35,0.0,0.0,0.0,0.0,-1621.38,1883.33,19,4,0,"S"
"Client71206",68,52.59,698.57,1935.46,0.0,1935.46,698.57,205.19,0.0,681.57,0.0,0.0,1454.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1935.46,0.0,0.0,0.0,0.0,-174.09,937.72,5,3,12,"S"
"Client71244",51,55.21,70867.91,0.0,1099.47,0.0,70867.91,0.0,437.73,452.0,0.0,0.0,0.0,0.0,0.0,0.0,1052.08,0.0,0.0,0.0,0.0,0.0,70867.91,0.0,0.0,0.0,0.0,0,0,0,"N"
"Client71276",69,54.99,28768.27,4905.24,5544.6,4905.24,28768.27,470.83,632.82,432.36,0.0,2674.99,0.0,0.0,0.0,0.0,5544.6,0.0,0.0,0.0,4905.24,0.0,28283.76,0.0,0.0,-2849.59,2674.99,14,3,0,"N"
"Client71422",53,137.09,99386.51,1019.67,9694.7,1019.67,99386.51,896.31,503.9,602.0,862.0,1194.2,0.0,0.0,0.0,0.0,9587.4,0.0,0.0,0.0,1019.67,0.0,95666.69,3094.82,0.0,-1711.48,927.33,11,5,11,"S"
"Client71522",37,-117.2,91485.72,2226.89,254.95,2226.89,91485.72,0.0,413.47,430.04,0.0,1535.03,0.0,0.0,0.0,0.0,0.0,254.63,0.0,0.0,2226.89,0.0,91107.68,0.0,0.0,-859.84,0.0,6,0,45,"N"
"Client71525",59,-184.17,402714.75,43006.18,2051.64,43006.18,402714.75,440.12,2250.62,0.0,0.0,0.0,0.0,0.0,33002.0,0.0,0.0,2051.64,0.0,0.0,10006.18,0.0,402714.75,0.0,0.0,-789.2,7955.34,5,5,0,"S"
"Client71537",46,266.83,34717.13,447.9,0.0,447.9,34717.13,329.58,152.78,3236.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.9,0.0,8977.44,23634.99,0.0,-6267.94,3852.01,31,7,0,"S"
"Client71621",48,106.12,31596.43,150.21,80.27,150.21,31596.43,147.72,344.88,102.0,0.0,0.0,0.0,0.0,0.0,0.0,79.44,0.0,0.0,0.0,150.21,0.0,29193.04,0.0,0.0,-561.93,202.0,8,3,0,"S"
"Client71697",45,60.73,42.0,36100.21,0.0,36100.21,42.0,269.45,0.0,394.95,0.0,1378.6,0.0,0.0,25002.0,0.0,0.0,0.0,0.0,0.0,11100.21,0.0,0.0,0.0,0.0,-898.0,1378.6,4,3,0,"N"
"Client71829",59,-42.7,70662.82,49.06,0.0,49.06,70662.82,0.0,538.49,0.0,162.48,1483.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.06,0.0,70662.82,0.0,0.0,-534.49,565.0,3,3,0,"S"
"Client71855",56,40.6,21526.2,1301.91,0.0,1301.91,21526.2,180.69,370.27,0.0,62.11,0.0,580.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.91,0.0,21526.2,0.0,0.0,-363.96,600.2,9,4,0,"N"
"Client71872",60,122.76,114310.84,5.57,0.0,5.57,114310.84,0.0,682.28,334.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57,0.0,112951.73,0.0,0.0,-0.24,1270.88,3,5,0,"S"
